time,tag,tr,flag,tell
2024-11-03 16:34:07.577858,g/,,resting,f1
2024-11-03 16:34:08.380778,g/,,resting,f1
2024-11-03 16:34:09.176850,g/,,resting,f1
2024-11-03 16:34:09.981097,g/,,resting,f1
2024-11-03 16:34:10.781813,g/,,resting,f1
2024-11-03 16:34:11.585799,g/,,resting,f1
2024-11-03 16:34:12.383636,g/,,resting,f1
2024-11-03 16:34:13.185406,g/,,resting,f1
2024-11-03 16:34:13.985065,g/,,resting,f1
2024-11-03 16:34:14.786296,g/,,resting,f1
2024-11-03 16:34:15.591148,g/,,resting,f1
2024-11-03 16:34:16.389100,g/,,resting,f1
2024-11-03 16:34:17.187182,g/,,resting,f1
2024-11-03 16:34:17.997993,g/,,resting,f1
2024-11-03 16:34:18.795038,g/,,resting,f1
2024-11-03 16:34:19.601149,g/,,resting,f1
2024-11-03 16:34:20.407983,g/,,resting,f1
2024-11-03 16:34:21.205636,g/,,resting,f1
2024-11-03 16:34:22.014670,g/,,resting,f1
2024-11-03 16:34:22.819097,g/,,resting,f1
2024-11-03 16:34:23.618781,g/,,resting,f1
2024-11-03 16:34:24.418495,g/,,resting,f1
2024-11-03 16:34:25.223130,g/,,resting,f1
2024-11-03 16:34:26.026990,g/,,resting,f1
2024-11-03 16:34:26.825444,g/,,resting,f1
2024-11-03 16:34:27.623923,g/,,resting,f1
2024-11-03 16:34:28.428145,g/,,resting,f1
2024-11-03 16:34:29.226241,g/,,resting,f1
2024-11-03 16:34:30.033290,g/,,resting,f1
2024-11-03 16:34:30.834374,g/,,resting,f1
2024-11-03 16:34:31.645686,g/,,resting,f1
2024-11-03 16:34:32.444503,g/,,resting,f1
2024-11-03 16:34:33.248689,g/,,resting,f1
2024-11-03 16:34:34.061498,g/,,resting,f1
2024-11-03 16:34:34.862679,g/,,resting,f1
2024-11-03 16:34:35.676042,g/,,resting,f1
2024-11-03 16:34:36.479685,g/,,resting,f1
2024-11-03 16:34:37.279475,g/,,resting,f1
2024-11-03 16:34:38.088686,g/,,resting,f1
2024-11-03 16:34:38.886550,g/,,resting,f1
2024-11-03 16:34:39.683769,g/,,resting,f1
2024-11-03 16:34:40.485734,g/,,resting,f1
2024-11-03 16:34:41.287930,g/,,resting,f1
2024-11-03 16:34:42.088783,g/,,resting,f1
2024-11-03 16:34:42.889221,g/,,resting,f1
2024-11-03 16:34:43.692237,g/,,resting,f1
2024-11-03 16:34:44.494388,g/,,resting,f1
2024-11-03 16:34:45.303981,ct,,resting,f11
2024-11-03 16:34:46.125407,click,,,f4
2024-11-03 16:34:46.102854,mt,0.821426,comission error,f4
2024-11-03 16:34:46.767270,click,,,f2
2024-11-03 16:34:46.911671,ct,0.664416,correct comission,f2
2024-11-03 16:34:47.684449,click,,,f2
2024-11-03 16:34:47.713697,ct,0.772778,correct comission,f2
2024-11-03 16:34:48.324581,click,,,f2
2024-11-03 16:34:48.513439,ct,0.610884,correct comission,f2
2024-11-03 16:34:49.261855,click,,,f2
2024-11-03 16:34:49.312207,ct,0.748416,correct comission,f2
2024-11-03 16:34:50.261973,click,,,f2
2024-11-03 16:34:50.116228,ct,0.949766,correct comission,f2
2024-11-03 16:34:50.914395,ct,,omission error,f6
2024-11-03 16:34:51.376888,click,,,f3
2024-11-03 16:34:51.709532,ct,0.462493,correct comission,f3
2024-11-03 16:34:52.435309,click,,,f2
2024-11-03 16:34:52.506971,ct,0.725777,correct comission,f2
2024-11-03 16:34:53.061360,click,,,f4
2024-11-03 16:34:53.315888,mt,0.554389,comission error,f4
2024-11-03 16:34:53.783479,click,,,f3
2024-11-03 16:34:54.120839,ct,0.467591,correct comission,f3
2024-11-03 16:34:54.770972,click,,,f2
2024-11-03 16:34:54.917300,ct,0.650133,correct comission,f2
2024-11-03 16:34:55.514525,click,,,f2
2024-11-03 16:34:55.719247,ct,0.597225,correct comission,f2
2024-11-03 16:34:56.402843,click,,,f2
2024-11-03 16:34:56.520062,ct,0.683596,correct comission,f2
2024-11-03 16:34:57.234976,click,,,f2
2024-11-03 16:34:57.328445,ct,0.714914,correct comission,f2
2024-11-03 16:34:57.987257,click,,,f2
2024-11-03 16:34:58.132249,ct,0.658812,correct comission,f2
2024-11-03 16:34:58.738964,click,,,f2
2024-11-03 16:34:58.940176,ct,0.606715,correct comission,f2
2024-11-03 16:34:59.557848,click,,,f2
2024-11-03 16:34:59.761804,ct,0.617672,correct comission,f2
2024-11-03 16:35:00.836413,click,,,f2
2024-11-03 16:35:00.568005,ct,1.074609,correct comission,f2
2024-11-03 16:35:01.281454,click,,,f2
2024-11-03 16:35:01.375107,ct,0.713449,correct comission,f2
2024-11-03 16:35:02.174502,ct,,omission error,f6
2024-11-03 16:35:02.504136,click,,,f3
2024-11-03 16:35:02.978464,ct,0.329634,correct comission,f3
2024-11-03 16:35:03.729721,click,,,f2
2024-11-03 16:35:03.781840,ct,0.751257,correct comission,f2
2024-11-03 16:35:04.692309,click,,,f2
2024-11-03 16:35:04.582786,ct,0.910469,correct comission,f2
2024-11-03 16:35:05.526460,click,,,f2
2024-11-03 16:35:05.382783,ct,0.943674,correct comission,f2
2024-11-03 16:35:06.224739,click,,,f2
2024-11-03 16:35:06.181027,ct,0.841956,correct comission,f2
2024-11-03 16:35:07.093812,click,,,f2
2024-11-03 16:35:06.985316,ct,0.912785,correct comission,f2
2024-11-03 16:35:07.942897,click,,,f2
2024-11-03 16:35:07.787722,ct,0.957581,correct comission,f2
2024-11-03 16:35:08.791752,click,,,f4
2024-11-03 16:35:08.585247,mt,1.00403,comission error,f4
2024-11-03 16:35:09.397754,ct,,omission error,f6
2024-11-03 16:35:09.962269,click,,,f2
2024-11-03 16:35:10.198211,ct,0.564515,correct comission,f2
2024-11-03 16:35:10.904489,click,,,f2
2024-11-03 16:35:11.007751,ct,0.706278,correct comission,f2
2024-11-03 16:35:11.698155,click,,,f2
2024-11-03 16:35:11.811316,ct,0.690404,correct comission,f2
2024-11-03 16:35:12.489690,click,,,f2
2024-11-03 16:35:12.621197,ct,0.678374,correct comission,f2
2024-11-03 16:35:13.188388,click,,,f2
2024-11-03 16:35:13.433190,ct,0.567191,correct comission,f2
2024-11-03 16:35:14.043963,click,,,f4
2024-11-03 16:35:14.233724,mt,0.610773,comission error,f4
2024-11-03 16:35:15.045503,ct,,omission error,f6
2024-11-03 16:35:15.634264,click,,,f2
2024-11-03 16:35:15.842124,ct,0.588761,correct comission,f2
2024-11-03 16:35:16.502036,click,,,f2
2024-11-03 16:35:16.652879,ct,0.659912,correct comission,f2
2024-11-03 16:35:17.414905,click,,,f4
2024-11-03 16:35:17.452859,mt,0.762026,comission error,f4
2024-11-03 16:35:18.066137,click,,,f2
2024-11-03 16:35:18.258140,ct,0.613278,correct comission,f2
2024-11-03 16:35:19.082640,click,,,f2
2024-11-03 16:35:19.060347,ct,0.8245,correct comission,f2
2024-11-03 16:35:19.912109,click,,,f2
2024-11-03 16:35:19.857429,ct,0.851762,correct comission,f2
2024-11-03 16:35:20.700344,click,,,f2
2024-11-03 16:35:20.655930,ct,0.842915,correct comission,f2
2024-11-03 16:35:21.635318,click,,,f2
2024-11-03 16:35:21.463041,ct,0.979388,correct comission,f2
2024-11-03 16:35:22.391417,click,,,f2
2024-11-03 16:35:22.260138,ct,0.928376,correct comission,f2
2024-11-03 16:35:23.256775,click,,,f2
2024-11-03 16:35:23.055251,ct,0.996637,correct comission,f2
2024-11-03 16:35:23.870333,click,,,f2
2024-11-03 16:35:23.858351,ct,0.815082,correct comission,f2
2024-11-03 16:35:24.506407,click,,,f2
2024-11-03 16:35:24.677897,ct,0.648056,correct comission,f2
2024-11-03 16:35:25.332395,click,,,f2
2024-11-03 16:35:25.479725,ct,0.654498,correct comission,f2
2024-11-03 16:35:26.091378,click,,,f2
2024-11-03 16:35:26.284829,ct,0.611653,correct comission,f2
2024-11-03 16:35:26.931835,click,,,f2
2024-11-03 16:35:27.086818,ct,0.647006,correct comission,f2
2024-11-03 16:35:27.724908,click,,,f2
2024-11-03 16:35:27.894159,ct,0.63809,correct comission,f2
2024-11-03 16:35:28.697700,click,,,f2
2024-11-03 16:35:28.703211,ct,0.803541,correct comission,f2
2024-11-03 16:35:29.414882,click,,,f2
2024-11-03 16:35:29.500696,ct,0.711671,correct comission,f2
2024-11-03 16:35:30.346443,click,,,f4
2024-11-03 16:35:30.323387,mt,0.845747,comission error,f4
2024-11-03 16:35:31.211082,click,,,f2
2024-11-03 16:35:31.125410,ct,0.887695,correct comission,f2
2024-11-03 16:35:32.148284,click,,,f2
2024-11-03 16:35:31.926673,ct,1.022874,correct comission,f2
2024-11-03 16:35:32.873680,click,,,f2
2024-11-03 16:35:32.736048,ct,0.947007,correct comission,f2
2024-11-03 16:35:33.797412,click,,,f2
2024-11-03 16:35:33.540730,ct,1.061364,correct comission,f2
2024-11-03 16:35:34.442472,click,,,f4
2024-11-03 16:35:34.346686,mt,0.901742,comission error,f4
2024-11-03 16:35:35.148121,ct,,omission error,f6
2024-11-03 16:35:35.784666,click,,,f2
2024-11-03 16:35:35.947874,ct,0.636545,correct comission,f2
2024-11-03 16:35:36.761630,click,,,f2
2024-11-03 16:35:36.749233,ct,0.813756,correct comission,f2
2024-11-03 16:35:37.496744,click,,,f2
2024-11-03 16:35:37.547972,ct,0.747511,correct comission,f2
2024-11-03 16:35:38.517162,click,,,f2
2024-11-03 16:35:38.344431,ct,0.96919,correct comission,f2
2024-11-03 16:35:39.052820,click,,,f2
2024-11-03 16:35:39.146168,ct,0.708389,correct comission,f2
2024-11-03 16:35:39.932144,click,,,f2
2024-11-03 16:35:39.952437,ct,0.785976,correct comission,f2
2024-11-03 16:35:40.703632,click,,,f2
2024-11-03 16:35:40.751197,ct,0.751195,correct comission,f2
2024-11-03 16:35:41.630847,click,,,f2
2024-11-03 16:35:41.553764,ct,0.87965,correct comission,f2
2024-11-03 16:35:42.335880,click,,,f2
2024-11-03 16:35:42.351919,ct,0.782116,correct comission,f2
2024-11-03 16:35:43.174828,click,,,f2
2024-11-03 16:35:43.151892,ct,0.822909,correct comission,f2
2024-11-03 16:35:43.868049,click,,,f2
2024-11-03 16:35:43.967393,ct,0.716157,correct comission,f2
2024-11-03 16:35:44.716287,click,,,f2
2024-11-03 16:35:44.767218,ct,0.748894,correct comission,f2
2024-11-03 16:35:45.456354,click,,,f2
2024-11-03 16:35:45.568104,ct,0.689136,correct comission,f2
2024-11-03 16:35:46.385425,click,,,f2
2024-11-03 16:35:46.373196,ct,0.817321,correct comission,f2
2024-11-03 16:35:47.144233,click,,,f2
2024-11-03 16:35:47.171916,ct,0.771037,correct comission,f2
2024-11-03 16:35:48.023676,click,,,f4
2024-11-03 16:35:47.969991,mt,0.85176,comission error,f4
2024-11-03 16:35:48.770363,ct,,omission error,f6
2024-11-03 16:35:49.761351,click,,,f2
2024-11-03 16:35:49.566147,ct,0.990988,correct comission,f2
2024-11-03 16:35:50.506536,click,,,f2
2024-11-03 16:35:50.365521,ct,0.940389,correct comission,f2
2024-11-03 16:35:51.048882,click,,,f2
2024-11-03 16:35:51.162203,ct,0.683361,correct comission,f2
2024-11-03 16:35:51.806546,click,,,f2
2024-11-03 16:35:51.965941,ct,0.644343,correct comission,f2
2024-11-03 16:35:52.521790,click,,,f3
2024-11-03 16:35:52.766755,ct,0.555849,correct comission,f3
2024-11-03 16:35:53.400308,click,,,f2
2024-11-03 16:35:53.570671,ct,0.633553,correct comission,f2
2024-11-03 16:35:54.194190,click,,,f2
2024-11-03 16:35:54.382014,ct,0.623519,correct comission,f2
2024-11-03 16:35:55.163982,click,,,f4
2024-11-03 16:35:55.193413,mt,0.781968,comission error,f4
2024-11-03 16:35:55.998348,ct,,omission error,f6
2024-11-03 16:35:56.729886,click,,,f2
2024-11-03 16:35:56.802247,ct,0.731538,correct comission,f2
2024-11-03 16:35:57.629880,click,,,f2
2024-11-03 16:35:57.603408,ct,0.827633,correct comission,f2
2024-11-03 16:35:58.427714,click,,,f2
2024-11-03 16:35:58.405473,ct,0.824306,correct comission,f2
2024-11-03 16:35:59.209965,click,,,f2
2024-11-03 16:35:59.210815,ct,0.804492,correct comission,f2
2024-11-03 16:36:00.270134,click,,,f2
2024-11-03 16:36:00.015039,ct,1.059319,correct comission,f2
2024-11-03 16:36:00.832644,click,,,f2
2024-11-03 16:36:00.821160,ct,0.817605,correct comission,f2
2024-11-03 16:36:01.713157,click,,,f2
2024-11-03 16:36:01.617010,ct,0.891997,correct comission,f2
2024-11-03 16:36:02.301741,click,,,f2
2024-11-03 16:36:02.426713,ct,0.684731,correct comission,f2
2024-11-03 16:36:03.168112,click,,,f2
2024-11-03 16:36:03.224536,ct,0.741399,correct comission,f2
2024-11-03 16:36:04.235249,click,,,f2
2024-11-03 16:36:04.024452,ct,1.010713,correct comission,f2
2024-11-03 16:36:04.848128,click,,,f4
2024-11-03 16:36:04.825265,mt,0.823676,comission error,f4
2024-11-03 16:36:05.627589,ct,,omission error,f6
2024-11-03 16:36:06.299566,click,,,f2
2024-11-03 16:36:06.439364,ct,0.671977,correct comission,f2
2024-11-03 16:36:07.325904,click,,,f4
2024-11-03 16:36:07.250988,mt,0.88654,comission error,f4
2024-11-03 16:36:08.055078,ct,,omission error,f6
2024-11-03 16:36:08.762022,click,,,f2
2024-11-03 16:36:08.857009,ct,0.706944,correct comission,f2
2024-11-03 16:36:09.692625,click,,,f2
2024-11-03 16:36:09.655249,ct,0.835616,correct comission,f2
2024-11-03 16:36:10.643033,click,,,f2
2024-11-03 16:36:10.459493,ct,0.987784,correct comission,f2
2024-11-03 16:36:11.260281,ct,,omission error,f6
2024-11-03 16:36:11.659710,click,,,f3
2024-11-03 16:36:12.063582,ct,0.399429,correct comission,f3
2024-11-03 16:36:12.475272,click,,,f3
2024-11-03 16:36:12.864384,ct,0.41169,correct comission,f3
2024-11-03 16:36:13.379994,click,,,f3
2024-11-03 16:36:13.662610,ct,0.51561,correct comission,f3
2024-11-03 16:36:14.318047,click,,,f4
2024-11-03 16:36:14.462334,mt,0.655437,comission error,f4
2024-11-03 16:36:15.266017,ct,,omission error,f6
2024-11-03 16:36:15.967059,click,,,f2
2024-11-03 16:36:16.065794,ct,0.701042,correct comission,f2
2024-11-03 16:36:16.849489,click,,,f2
2024-11-03 16:36:16.862056,ct,0.783695,correct comission,f2
2024-11-03 16:36:17.731385,click,,,f2
2024-11-03 16:36:17.666182,ct,0.869329,correct comission,f2
2024-11-03 16:36:18.514419,click,,,f2
2024-11-03 16:36:18.468544,ct,0.848237,correct comission,f2
2024-11-03 16:36:19.279977,ct,,omission error,f6
2024-11-03 16:36:19.872032,click,,,f2
2024-11-03 16:36:20.087608,ct,0.592055,correct comission,f2
2024-11-03 16:36:20.995820,click,,,f2
2024-11-03 16:36:20.888002,ct,0.908212,correct comission,f2
2024-11-03 16:36:21.730115,click,,,f2
2024-11-03 16:36:21.696952,ct,0.842113,correct comission,f2
2024-11-03 16:36:22.514427,click,,,f2
2024-11-03 16:36:22.501361,ct,0.817475,correct comission,f2
2024-11-03 16:36:23.477895,click,,,f2
2024-11-03 16:36:23.305243,ct,0.976534,correct comission,f2
2024-11-03 16:36:24.110085,ct,,omission error,f6
2024-11-03 16:36:24.510687,click,,,f3
2024-11-03 16:36:24.912837,ct,0.400602,correct comission,f3
2024-11-03 16:36:25.775989,click,,,f2
2024-11-03 16:36:25.711011,ct,0.863152,correct comission,f2
2024-11-03 16:36:26.527072,click,,,f2
2024-11-03 16:36:26.514781,ct,0.816061,correct comission,f2
2024-11-03 16:36:27.342949,click,,,f4
2024-11-03 16:36:27.320772,mt,0.828168,comission error,f4
2024-11-03 16:36:28.120781,ct,,omission error,f6
2024-11-03 16:36:28.756866,click,,,f2
2024-11-03 16:36:28.922239,ct,0.636085,correct comission,f2
2024-11-03 16:36:29.733674,click,,,f2
2024-11-03 16:36:29.718748,ct,0.811435,correct comission,f2
2024-11-03 16:36:30.711108,click,,,f2
2024-11-03 16:36:30.519588,ct,0.99236,correct comission,f2
2024-11-03 16:36:31.342366,click,,,f2
2024-11-03 16:36:31.330062,ct,0.822778,correct comission,f2
2024-11-03 16:36:32.157654,click,,,f4
2024-11-03 16:36:32.128357,mt,0.827592,comission error,f4
2024-11-03 16:36:32.933189,ct,,omission error,f6
2024-11-03 16:36:33.703088,click,,,f2
2024-11-03 16:36:33.733720,ct,0.769899,correct comission,f2
2024-11-03 16:36:34.529867,click,,,f2
2024-11-03 16:36:34.533813,ct,0.796147,correct comission,f2
2024-11-03 16:36:35.348017,click,,,f2
2024-11-03 16:36:35.336428,ct,0.814204,correct comission,f2
2024-11-03 16:36:36.214151,click,,,f2
2024-11-03 16:36:36.137140,ct,0.877723,correct comission,f2
2024-11-03 16:36:37.012945,click,,,f2
2024-11-03 16:36:36.938466,ct,0.875805,correct comission,f2
2024-11-03 16:36:37.986861,click,,,f4
2024-11-03 16:36:37.743503,mt,1.048395,comission error,f4
2024-11-03 16:36:38.541360,ct,,omission error,f6
2024-11-03 16:36:39.152363,click,,,f2
2024-11-03 16:36:39.339808,ct,0.611003,correct comission,f2
2024-11-03 16:36:40.024342,click,,,f2
2024-11-03 16:36:40.149139,ct,0.684534,correct comission,f2
2024-11-03 16:36:40.975281,click,,,f2
2024-11-03 16:36:40.952344,ct,0.826142,correct comission,f2
2024-11-03 16:36:41.846118,click,,,f2
2024-11-03 16:36:41.757153,ct,0.893774,correct comission,f2
2024-11-03 16:36:42.739303,click,,,f2
2024-11-03 16:36:42.557981,ct,0.98215,correct comission,f2
2024-11-03 16:36:43.363218,ct,,omission error,f6
2024-11-03 16:36:43.702437,click,,,f3
2024-11-03 16:36:44.161927,ct,0.339219,correct comission,f3
